relation_id,curvature,curvature_inverse,n_train_triples
0,1.082988,1.380904,900
1,1.048779,1.334805,855
2,1.065248,1.295787,595
3,1.129024,1.331458,103
4,0.998235,1.167180,1122
5,0.971535,1.148129,179
6,0.999727,0.878949,692
7,1.353799,1.357409,173
8,1.346413,1.344008,350
9,1.137273,1.145186,407
10,1.182162,1.155441,951
11,1.158634,1.060308,432
12,1.181995,1.175583,1297
