relation_id,curvature,curvature_inverse,n_train_triples
0,1.076729,1.346488,900
1,1.049954,1.319520,855
2,1.042292,1.261130,595
3,1.101898,1.352817,103
4,0.998705,1.239777,1122
5,0.965252,1.139490,179
6,0.904984,0.902481,692
7,1.358745,1.364923,173
8,1.349906,1.344028,350
9,1.144946,1.174133,407
10,1.145429,1.143786,951
11,1.226672,1.195292,432
12,1.243135,1.193306,1297
