relation_id,curvature,curvature_inverse,n_train_triples
0,0.248134,0.281054,34796
1,0.274765,0.284831,29715
2,0.230657,0.209275,2921
3,0.279482,0.266853,1299
4,0.331518,0.333870,7402
5,0.172772,0.275407,3116
6,0.297814,0.295983,4816
7,0.200685,0.175622,629
8,0.233594,0.216178,923
9,0.313379,0.312661,1138
10,0.398585,0.385907,80
